source_desc,county_ansi,asd_desc,load_time,commodity_desc,prodn_practice_desc,asd_code,reference_period_desc,util_practice_desc,country_code,week_ending,year,unit_desc,sector_desc,location_desc,Value,domain_desc,state_fips_code,end_code,state_name,freq_desc,group_desc,class_desc,state_ansi,watershed_desc,zip_5,agg_level_desc,congr_district_code,county_name,region_desc,CV (%),statisticcat_desc,state_alpha,county_code,domaincat_desc,short_desc,country_name,watershed_code,begin_code,error
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TENURE,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,88.3,SALES,PR,,TENURE: (FULL OWNER),"CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TENURE,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TENURE: (PART OWNER),"CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TENURE,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TENURE: (TENANT),"CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,120.0,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"TYPE OF OPERATION: (ANIMAL SPECIALTIES, INCL AQUACULTURE)","CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TYPE OF OPERATION: (CATTLE),"CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,246.0,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TYPE OF OPERATION: (COFFEE),"CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TYPE OF OPERATION: (FRUITS & COCONUTS),"CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,90.0,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"TYPE OF OPERATION: (GENERAL FARMS, PRIMARILY CROPS)","CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"TYPE OF OPERATION: (GENERAL FARMS, PRIMARILY LIVESTOCK)","CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TYPE OF OPERATION: (POULTRY & EGGS),"CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,TYPE OF OPERATION: (ROOT CROPS OR TUBERS),"CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,YARD,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,TYPE OF OPERATION: (VEGETABLES & MELONS (INCL HYDROPONIC)),"CHICKENS, YARD - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING))","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 25 TO 34)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 35 TO 44)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 45 TO 54)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 55 TO 64)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE GE 65)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,0.4,SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 35 TO 44)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,35.6,SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 45 TO 54)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 55 TO 64)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE GE 65)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TENURE,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,2.3,SALES,PR,,TENURE: (FULL OWNER),"EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TENURE,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TENURE: (PART OWNER),"EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TENURE,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TENURE: (TENANT),"EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"TYPE OF OPERATION: (ANIMAL SPECIALTIES, INCL AQUACULTURE)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TYPE OF OPERATION: (CATTLE),"EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,TYPE OF OPERATION: (COFFEE),"EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,58.9,SALES,PR,,TYPE OF OPERATION: (FRUITS & COCONUTS),"EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"TYPE OF OPERATION: (GENERAL FARMS, PRIMARILY CROPS)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"TYPE OF OPERATION: (GENERAL FARMS, PRIMARILY LIVESTOCK)","EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TYPE OF OPERATION: (HORTICULTURAL SPECIALTIES),"EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,78.0,SALES,PR,,TYPE OF OPERATION: (POULTRY & EGGS),"EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,228.0,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TYPE OF OPERATION: (ROOT CROPS OR TUBERS),"EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,ALL CLASSES,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,TYPE OF OPERATION: (VEGETABLES & MELONS (INCL HYDROPONIC)),"EGGS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,520.0,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING))","EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 25 TO 34)","EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,190.0,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 45 TO 54)","EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE GE 65)","EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING)","EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,810.0,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 55 TO 64)","EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,564.0,"OPERATORS, PRINCIPAL",72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE GE 65)","EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,540.0,TENURE,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TENURE: (FULL OWNER),"EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,924.0,TENURE,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TENURE: (PART OWNER),"EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,430.0,TENURE,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TENURE: (TENANT),"EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,564.0,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"TYPE OF OPERATION: (ANIMAL SPECIALTIES, INCL AQUACULTURE)","EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,360.0,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TYPE OF OPERATION: (CATTLE),"EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,EGGS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,DEMOGRAPHICS,PUERTO RICO,640.0,TYPE OF OPERATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,HATCHING,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,TYPE OF OPERATION: (POULTRY & EGGS),"EGGS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
